="description",="record_tracking_list_display_format_id",="age_group_desc",="record_tracking_list_event_id",="gender",="distance",="stroke_code",="course_code",="RANK",="swim_time",="individual_time_id",="relay_time_id",="preferred_name",="first_name",="last_name",="lsc_id",="club_code",="team_code",="ind_meet_name",="rel_meet_name",="country_code",="location",="location_country_code",="swim_date",="session_desc",="relay_lead_yn",="bios_display_swap_first_last_name_yn",="disable_name_swapping_yn"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="9",="1/1/1900 12:01:45 AM",="",="",="",="Ian",="Thorpe",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="5/14/2000",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="10",="1/1/1900 12:01:46 AM",="",="",="",="Ian",="Thorpe",="US",="UN",="",="",="",="AUS",="Sydeny",="AUS",="8/24/1999",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="11",="1/1/1900 12:01:46 AM",="",="",="",="Ian",="Thorpe",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="8/23/1999",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="12",="1/1/1900 12:01:46 AM",="",="",="",="Grant",="Hackett",="US",="UN",="",="",="",="AUS",="Brisbane",="AUS",="3/23/1999",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="13",="1/1/1900 12:01:46 AM",="",="",="",="Giorgio",="Lamberti",="US",="UN",="",="",="",="ITA",="Bonn",="GER",="8/15/1989",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="14",="1/1/1900 12:01:47 AM",="",="",="",="Duncan",="Armstrong",="US",="UN",="",="",="",="AUS",="Seoul",="KOR",="9/19/1988",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="15",="1/1/1900 12:01:47 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Los Angeles",="USA",="7/29/1984",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="16",="1/1/1900 12:01:47 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Munich",="FRG",="6/8/1984",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="17",="1/1/1900 12:01:47 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Rome",="ITA",="8/22/1983",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="18",="1/1/1900 12:01:48 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Hanover",="FRG",="6/21/1983",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="19",="1/1/1900 12:01:48 AM",="",="",="Rowdy",="Ambrose",="Gaines",="FL",="UN",="",="",="",="USA",="Mission Viejo",="USA",="7/19/1982",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="20",="1/1/1900 12:01:49 AM",="",="",="Rowdy",="Ambrose",="Gaines",="FL",="UN",="",="",="",="USA",="Austin",="USA",="4/11/1980",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="21",="1/1/1900 12:01:49 AM",="",="",="",="Sergei",="Kopliakov",="US",="UN",="",="",="",="RUS",="Potsdam",="FRG",="4/7/1979",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="22",="1/1/1900 12:01:50 AM",="",="",="Bruce",="Bruce",="Furniss",="CA",="ORCA",="",="",="",="USA",="Montreal",="CAN",="7/19/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="23",="1/1/1900 12:01:50 AM",="",="",="Bruce",="Bruce",="Furniss",="CA",="ORCA",="",="",="",="USA",="Kansas City",="USA",="8/21/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="24",="1/1/1900 12:01:50 AM",="",="",="Bruce",="Bruce",="Furniss",="CA",="ORCA",="",="",="",="USA",="Long Beach",="USA",="6/18/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="25",="1/1/1900 12:01:51 AM",="",="",="Bruce",="Bruce",="Furniss",="CA",="ORCA",="",="",="",="USA",="Long Beach",="USA",="6/18/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="26",="1/1/1900 12:01:51 AM",="",="",="Tim",="Timothy",="Shaw",="CA",="UN",="",="",="",="USA",="Concord",="USA",="8/23/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="27",="1/1/1900 12:01:52 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Munich",="FRG",="8/29/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="28",="1/1/1900 12:01:53 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Minsk",="SOV",="9/10/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="29",="1/1/1900 12:01:54 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Leipzip",="GDR",="9/4/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="30",="1/1/1900 12:01:54 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Long Beach",="USA",="8/30/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="30",="1/1/1900 12:01:54 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Santa Clara",="USA",="7/12/1969",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="32",="1/1/1900 12:01:54 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Long Beach",="USA",="8/30/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="33",="1/1/1900 12:01:55 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Oak Park",="USA",="8/12/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="34",="1/1/1900 12:01:56 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Winnipeg",="CAN",="7/29/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="35",="1/1/1900 12:01:56 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Lincoln",="USA",="8/19/1966",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="36",="1/1/1900 12:01:57 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Los Angles",="USA",="7/29/1966",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="37",="1/1/1900 12:01:57 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Los Altos",="USA",="8/1/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="38",="1/1/1900 12:01:58 AM",="",="",="",="Hans-Joachim",="Klein",="US",="UN",="",="",="",="GER",="Dortmund",="FRG",="5/24/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="39",="1/1/1900 12:01:58 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Osaka",="JPN",="8/24/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="40",="1/1/1900 12:01:58 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Tokyo",="JPN",="8/17/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="41",="1/1/1900 12:01:58 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="7/27/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="42",="1/1/1900 12:02:00 AM",="",="",="",="Robert",="Windle",="US",="UN",="",="",="",="AUS",="Tokyo",="JPN",="4/21/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="105",="M",="200",="FR",="LCM",="43",="1/1/1900 12:02:00 AM",="",="",="",="Don",="Schollander",="US",="UN",="",="",="",="USA",="Cuyahoga Falls",="USA",="8/11/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="1",="1/1/1900 12:01:52 AM",="40741042",="",="",="Federica",="Pellegrini",="US",="UN",="",="2009 World Champs ",="",="ITA",="Rome",="ITA",="7/29/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="2",="1/1/1900 12:01:53 AM",="",="",="",="Federica",="Pellegrini",="US",="",="",="",="",="ITA",="Rome",="ITA",="7/28/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="3",="1/1/1900 12:01:54 AM",="38122079",="",="",="Federica",="Pellegrini",="US",="UN",="",="2009 ITA Champs",="",="ITA",="Riccione",="ITA",="3/8/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="4",="1/1/1900 12:01:54 AM",="33136131",="",="",="Federica",="Pellegrini",="US",="UN",="",="2008 Olympic Games",="",="ITA",="Beijing",="CHN",="8/9/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="5",="1/1/1900 12:01:55 AM",="33086950",="",="",="Federica",="Pellegrini",="US",="UN",="",="2008 Olympic Games",="",="ITA",="Beijing",="CHN",="8/9/2008",="Prelim",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="6",="1/1/1900 12:01:55 AM",="23442366",="",="",="Laure",="Manaudou",="SE",="UN",="",="2007 World Champs",="",="FRA",="Melbourne",="AUS",="3/25/2007",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="7",="1/1/1900 12:01:56 AM",="23447403",="",="",="Federica",="Pellegrini",="US",="UN",="",="2007 World Champs",="",="ITA",="Melbourne",="AUS",="3/25/2007",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="8",="1/1/1900 12:01:56 AM",="1077777",="",="",="Franziska",="Van Almsick",="US",="UN",="",="2002 US European Champs",="",="GER",="Berlin",="GER",="8/4/2002",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="9",="1/1/1900 12:01:56 AM",="",="",="",="Franziska",="Van Almsick",="US",="UN",="",="",="",="GER",="Rome",="ITA",="9/6/1994",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="10",="1/1/1900 12:01:57 AM",="",="",="",="Heike",="Friedrich",="US",="UN",="",="",="",="GER",="Berlin",="FRG",="6/18/1986",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="11",="1/1/1900 12:01:57 AM",="",="",="",="Kristin",="Otto",="US",="UN",="",="",="",="GDR",="Magdeburg",="GDR",="5/23/1984",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="12",="1/1/1900 12:01:58 AM",="",="",="Sippy",="Cynthia",="Brennan",="CA",="UN",="",="",="",="USA",="Tokyo",="JPN",="9/3/1979",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="13",="1/1/1900 12:01:58 AM",="",="",="Sippy",="Cynthia",="Brennan",="CA",="UN",="",="",="",="USA",="San Juan",="PUR",="7/3/1979",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="14",="1/1/1900 12:01:58 AM",="",="",="Sippy",="Cynthia",="Brennan",="CA",="UN",="",="",="",="USA",="Berlin",="FRG",="8/22/1978",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="15",="1/1/1900 12:01:59 AM",="",="",="",="Barbara",="Krause",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="7/2/1978",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="16",="1/1/1900 12:01:59 AM",="",="",="",="Kornelia",="Ender",="US",="UN",="",="",="",="GDR",="Montreal",="CAN",="7/22/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="17",="1/1/1900 12:01:59 AM",="",="",="",="Kornelia",="Ender",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="6/2/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="18",="1/1/1900 12:02:02 AM",="",="",="",="Kornelia",="Ender",="US",="UN",="",="",="",="GDR",="Dresden",="FRG",="3/15/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="19",="1/1/1900 12:02:02 AM",="",="",="",="Shirley",="Babashoff",="US",="",="",="",="",="USA",="Concord",="USA",="8/31/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="19",="1/1/1900 12:02:02 AM",="",="",="",="Shirley",="Babashoff",="US",="UN",="",="",="",="USA",="Concord",="USA",="8/23/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="21",="1/1/1900 12:02:03 AM",="",="",="",="Kornelia",="Ender",="US",="UN",="",="",="",="GDR",="Vienna",="AUT",="8/22/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="22",="1/1/1900 12:02:03 AM",="",="",="",="Shane",="Gould",="US",="UN",="",="",="",="AUS",="Munich",="FRG",="9/1/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="23",="1/1/1900 12:02:05 AM",="",="",="",="Shirley",="Babashoff",="US",="UN",="",="",="",="USA",="Chicago",="USA",="8/14/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="24",="1/1/1900 12:02:05 AM",="",="",="",="Shane",="Gould",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="11/26/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="25",="1/1/1900 12:02:06 AM",="",="",="",="Shane",="Gould",="US",="UN",="",="",="",="AUS",="London",="GBR",="5/1/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="26",="1/1/1900 12:02:06 AM",="",="",="",="Deborah",="Meyer",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="8/28/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="27",="1/1/1900 12:02:07 AM",="",="",="",="Linda",="Gustavson",="US",="",="",="",="",="USA",="Long Beach",="USA",="8/24/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="28",="1/1/1900 12:02:08 AM",="",="",="",="Edith",="Wetzel",="US",="UN",="",="",="",="USA",="Lincoln",="USA",="8/2/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="29",="1/1/1900 12:02:09 AM",="",="",="",="Susan",="Pankey",="US",="UN",="",="",="",="USA",="Santa Clara",="USA",="7/6/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="30",="1/1/1900 12:02:09 AM",="",="",="",="Pamela",="Kruse",="US",="UN",="",="",="",="USA",="Philadelphia",="USA",="8/19/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="31",="1/1/1900 12:02:10 AM",="",="",="",="Pokey",="Watson",="US",="UN",="",="",="",="USA",="Lincoln",="USA",="8/19/1966",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="32",="1/1/1900 12:02:11 AM",="",="",="",="Dawn",="Fraser",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="2/27/1960",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="33",="1/1/1900 12:02:14 AM",="",="",="",="Dawn",="Fraser",="US",="UN",="",="",="",="AUS",="Melbourne",="AUS",="2/22/1958",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="34",="1/1/1900 12:02:17 AM",="",="",="",="Dawn",="Fraser",="US",="UN",="",="",="",="AUS",="Adelaide",="AUS",="2/10/1958",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="35",="1/1/1900 12:02:18 AM",="",="",="",="Loraine",="Crapp",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="10/20/1956",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="36",="1/1/1900 12:02:19 AM",="",="",="",="Loraine",="Crapp",="US",="UN",="",="",="",="AUS",="Townsville",="AUS",="8/25/1956",="",="N",="N",="N"
="World Record Progressions",="2",="",="122",="F",="200",="FR",="LCM",="37",="1/1/1900 12:02:20 AM",="",="",="",="Dawn",="Fraser",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="2/25/1956",="",="N",="N",="N"
="World Record Progressions",="2",="",="106",="M",="400",="FR",="LCM",="1",="1/1/1900 12:03:40 AM",="40553009",="",="",="Paul",="Biedermann",="US",="UN",="",="2009 World Champs ",="",="GER",="Rome",="ITA",="7/26/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="106",="M",="400",="FR",="LCM",="2",="1/1/1900 12:03:40 AM",="1077766",="",="",="Ian",="Thorpe",="US",="UN",="",="2002 US Commonwealth Gam",="",="AUS",="Manchester",="GBR",="7/30/2002",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="106",="M",="400",="FR",="LCM",="3",="1/1/1900 12:03:40 AM",="",="",="",="Ian",="Thorpe",="US",="UN",="",="",="",="AUS",="Fukuoka",="JPN",="7/22/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="106",="M",="400",="FR",="LCM",="4",="1/1/1900 12:03:40 AM",="",="",="",="Ian",="Thorpe",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="9/16/2000",="Final",="N",="N",="N"
