description,record_tracking_list_display_format_id,age_group_desc,record_tracking_list_event_id,gender,distance,stroke_code,course_code,RANK,swim_time,individual_time_id,relay_time_id,preferred_name,first_name,last_name,lsc_id,club_code,team_code,ind_meet_name,rel_meet_name,country_code,location,location_country_code,swim_date,session_desc,relay_lead_yn,bios_display_swap_first_last_name_yn,disable_name_swapping_yn
World Record Progressions,2,,122,F,200,FR,LCM,5,0:01:55,33086950,,,Federica,Pellegrini,US,UN,,2008 Olympic Games,,ITA,Beijing,CHN,8/9/2008,Prelim,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,6,0:01:55,23442366,,,Laure,Manaudou,SE,UN,,2007 World Champs,,FRA,Melbourne,AUS,3/25/2007,Final,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,7,0:01:56,23447403,,,Federica,Pellegrini,US,UN,,2007 World Champs,,ITA,Melbourne,AUS,3/25/2007,Semi,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,8,0:01:56,1077777,,,Franziska,Van Almsick,US,UN,,2002 US European Champs,,GER,Berlin,GER,8/4/2002,Final,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,9,0:01:56,,,,Franziska,Van Almsick,US,UN,,,,GER,Rome,ITA,9/6/1994,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,10,0:01:57,,,,Heike,Friedrich,US,UN,,,,GER,Berlin,FRG,6/18/1986,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,11,0:01:57,,,,Kristin,Otto,US,UN,,,,GDR,Magdeburg,GDR,5/23/1984,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,12,0:01:58,,,Sippy,Cynthia,Brennan,CA,UN,,,,USA,Tokyo,JPN,9/3/1979,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,13,0:01:58,,,Sippy,Cynthia,Brennan,CA,UN,,,,USA,San Juan,PUR,7/3/1979,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,14,0:01:58,,,Sippy,Cynthia,Brennan,CA,UN,,,,USA,Berlin,FRG,8/22/1978,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,15,0:01:59,,,,Barbara,Krause,US,UN,,,,GDR,Berlin,FRG,7/2/1978,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,16,0:01:59,,,,Kornelia,Ender,US,UN,,,,GDR,Montreal,CAN,7/22/1976,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,17,0:01:59,,,,Kornelia,Ender,US,UN,,,,GDR,Berlin,FRG,6/2/1976,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,18,0:02:02,,,,Kornelia,Ender,US,UN,,,,GDR,Dresden,FRG,3/15/1975,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,19,0:02:02,,,,Shirley,Babashoff,US,,,,,USA,Concord,USA,8/31/1974,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,19,0:02:02,,,,Shirley,Babashoff,US,UN,,,,USA,Concord,USA,8/23/1974,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,21,0:02:03,,,,Kornelia,Ender,US,UN,,,,GDR,Vienna,AUT,8/22/1974,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,22,0:02:03,,,,Shane,Gould,US,UN,,,,AUS,Munich,FRG,9/1/1972,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,23,0:02:05,,,,Shirley,Babashoff,US,UN,,,,USA,Chicago,USA,8/14/1972,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,24,0:02:05,,,,Shane,Gould,US,UN,,,,AUS,Sydney,AUS,11/26/1971,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,25,0:02:06,,,,Shane,Gould,US,UN,,,,AUS,London,GBR,5/1/1971,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,26,0:02:06,,,,Deborah,Meyer,US,UN,,,,USA,Los Angeles,USA,8/28/1968,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,27,0:02:07,,,,Linda,Gustavson,US,,,,,USA,Long Beach,USA,8/24/1968,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,28,0:02:08,,,,Edith,Wetzel,US,UN,,,,USA,Lincoln,USA,8/2/1968,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,29,0:02:09,,,,Susan,Pankey,US,UN,,,,USA,Santa Clara,USA,7/6/1968,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,30,0:02:09,,,,Pamela,Kruse,US,UN,,,,USA,Philadelphia,USA,8/19/1967,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,31,0:02:10,,,,Pokey,Watson,US,UN,,,,USA,Lincoln,USA,8/19/1966,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,32,0:02:11,,,,Dawn,Fraser,US,UN,,,,AUS,Sydney,AUS,2/27/1960,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,33,0:02:14,,,,Dawn,Fraser,US,UN,,,,AUS,Melbourne,AUS,2/22/1958,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,34,0:02:17,,,,Dawn,Fraser,US,UN,,,,AUS,Adelaide,AUS,2/10/1958,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,35,0:02:18,,,,Loraine,Crapp,US,UN,,,,AUS,Sydney,AUS,10/20/1956,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,36,0:02:19,,,,Loraine,Crapp,US,UN,,,,AUS,Townsville,AUS,8/25/1956,,N,N,N
World Record Progressions,2,,122,F,200,FR,LCM,37,0:02:20,,,,Dawn,Fraser,US,UN,,,,AUS,Sydney,AUS,2/25/1956,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,1,0:03:40,40553009,,,Paul,Biedermann,US,UN,,2009 World Champs ,,GER,Rome,ITA,7/26/2009,Final,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,2,0:03:40,1077766,,,Ian,Thorpe,US,UN,,2002 US Commonwealth Gam,,AUS,Manchester,GBR,7/30/2002,Final,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,3,0:03:40,,,,Ian,Thorpe,US,UN,,,,AUS,Fukuoka,JPN,7/22/2001,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,4,0:03:40,,,,Ian,Thorpe,US,UN,,,,AUS,Sydney,AUS,9/16/2000,Final,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,5,0:03:41,,,,Ian,Thorpe,US,UN,,,,AUS,Sydney,AUS,5/15/2000,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,6,0:03:41,,,,Ian,Thorpe,US,UN,,,,AUS,Sydney,AUS,8/22/1999,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,7,0:03:43,,,,Kieren,Perkins,US,UN,,,,AUS,Rome,ITA,9/9/1994,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,8,0:03:45,,,,Evgeni,Sadovyi,US,UN,,,,RUS,Barcelona,ESP,7/29/1992,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,9,0:03:46,,,,Kieren,Perkins,US,UN,,,,AUS,Canberra,AUS,4/3/1992,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,10,0:03:46,,,,Uwe,Dassler,US,UN,,,,GER,Seoul,KOR,9/23/1988,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,11,0:03:47,,,,Artur,Wojdat,IA,HAWK,,,,POL,Orlando,USA,3/25/1988,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,12,0:03:47,,,,Michael,Gross,US,UN,,,,GER,Wuppertal,FRG,6/27/1985,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,13,0:03:48,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,2/19/1983,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,14,0:03:49,,,Vladimir,Vladimir,Salnikov,US,,,,,URS,Kiev,URS,7/14/1982,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,14,0:03:49,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,3/12/1982,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,16,0:03:50,,,,Peter,Schmidt,US,UN,,,,CAN,Toronto,CAN,7/15/1980,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,17,0:03:51,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Potsdam,FRG,2/29/1980,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,18,0:03:51,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,8/19/1979,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,19,0:03:51,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Potsdam,FRG,4/6/1979,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,20,0:03:51,,,Brian,Brian,Goodell,US,UN,,,,USA,Berlin,FRG,8/27/1977,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,21,0:03:51,,,Brian,Brian,Goodell,US,UN,,,,USA,Montreal,CAN,7/22/1976,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,22,0:03:53,,,Brian,Brian,Goodell,US,UN,,,,USA,Long Beach,USA,6/18/1976,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,23,0:03:53,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Kansas City,USA,8/20/1975,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,24,0:03:53,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Long Beach,USA,6/19/1975,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,25,0:03:54,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Concord,USA,8/22/1974,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,26,0:03:56,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Concord,USA,8/22/1974,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,27,0:03:58,,,Rick,Richard,DeMont,AZ,FORD,,,,USA,Belgrade,SRB,9/9/1973,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,28,0:04:00,,,Kurt,Kurt,Krumpholz,CA,SCAL,,,,USA,Chicago,USA,8/4/1972,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,29,0:04:01,,,,Brad,Cooper,US,UN,,,,AUS,Brisbane,AUS,2/12/1972,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,30,0:04:02,,,Thomas,Thomas,McBreen,CA,UN,,,,USA,Houston,USA,8/25/1971,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,31,0:04:02,,,,Gunnar,Larsson,US,UN,,,,SWE,Barcelona,ESP,9/7/1970,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,32,0:04:02,,,,John,Kinsella,US,UN,,,,USA,Los Angeles,USA,8/20/1970,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,33,0:04:04,,,,Hans-Joachim,Fassnacht,US,UN,,,,GER,Louisville,USA,8/14/1969,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,34,0:04:06,,,,Ralph,Hutton,US,UN,,,,CAN,Lincoln,USA,8/1/1968,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,35,0:04:07,,,Mark,Mark,Spitz,US,UN,,,,USA,Haywood,USA,6/23/1968,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,36,0:04:08,,,,Greg,Charlton,US,UN,,,,USA,Tokyo,JPN,8/28/1967,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,37,0:04:08,,,Mark,Mark,Spitz,US,UN,,,,USA,Santa Clara,USA,7/7/1967,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,38,0:04:09,,,,Alain,Mosconi,US,UN,,,,FRA,Monaco,MON,7/4/1967,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,39,0:04:10,,,,Alain,Mosconi,US,UN,,,,FRA,Monaco,MON,7/2/1967,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,39,0:04:10,,,Mark,Mark,Spitz,US,UN,,,,USA,Heywood,USA,6/25/1967,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,41,0:04:11,,,,Frank,Wiegand,US,UN,,,,GDR,Utrecht,NED,8/25/1966,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,42,0:04:11,,,,Don,Schollander,US,UN,,,,USA,Lincoln,USA,8/18/1966,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,43,0:04:11,,,,John,Nelson,US,UN,,,,USA,Lincoln,USA,8/18/1966,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,44,0:04:12,,,,Don,Schollander,US,UN,,,,USA,Tokyo,JPN,10/15/1964,,N,N,N
World Record Progressions,2,,106,M,400,FR,LCM,45,0:04:12,,,,Don,Schollander,US,,,,,USA,Los Altos,USA,7/31/1964,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,1,0:03:56,110469192,,Katie,Kathleen,Ledecky,PV,UN,,2016 Olympic Games,,USA,Rio,BRA,8/7/2016,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,2,0:03:58,88616384,,Katie,Kathleen,Ledecky,PV,NCAP,,2014 Pan Pacific Championships,,USA,Gold Coast,AUS,8/23/2014,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,3,0:03:58,88515709,,Katie,Kathleen,Ledecky,PV,NCAP,,2014 Summer Nationals,,USA,Irvine,USA,8/9/2014,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,4,0:03:59,40591806,,,Federica,Pellegrini,US,UN,,2009 World Champs ,,ITA,Rome,ITA,7/26/2009,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,5,0:04:00,,,,Federica,Pellegrini,US,UN,,,,ITA,Pescara,ITA,6/27/2009,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,6,0:04:00,38109265,,,Joanne,Jackson,US,UN,,2009 GBR CHAMPS,,GBR,Sheffield,GBR,3/16/2009,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,7,0:04:01,30574914,,,Federica,Pellegrini,US,UN,,2008 European Champs,,ITA,Eindhoven ,NED,3/18/2008,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,8,0:04:02,23248816,,,Laure,Manaudou,SE,UN,,2006 European Champs,,FRA,Budapest,HUN,7/31/2006,Final,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,9,0:04:03,,,,Laure,Manaudou,SE,UN,,,,FRA,Tours,FRA,5/12/2006,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,10,0:04:03,13253566,,Janet,Janet,Evans,CA,UN,,1988 Olympic Games,,USA,Seoul,KOR,9/22/1988,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,11,0:04:05,1077824,,Janet,Janet,Evans,CA,UN,,1987 Orlando Meet,,USA,Orlando,USA,12/20/1987,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,12,0:04:06,,,,Tracey,Wickham,US,UN,,,,AUS,Berlin,FRG,8/24/1978,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,13,0:04:07,,,Kim,Kimberly,Linehan,IL,UN,,,,USA,Woodlands,USA,8/2/1978,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,14,0:04:08,,,,Petra,Thumer,US,UN,,,,GDR,Jonkoping,SWE,8/17/1977,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,15,0:04:09,,,,Petra,Thumer,US,UN,,,,GDR,Montreal,CAN,7/20/1976,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,16,0:04:11,,,,Barbara,Krause,US,UN,,,,GDR,Berlin,FRG,6/3/1976,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,17,0:04:14,,,,Shirley,Babashoff,US,UN,,,,USA,Long Beach,USA,6/20/1975,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,18,0:04:15,,,,Shirley,Babashoff,US,UN,,,,USA,Concord,USA,8/22/1974,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,19,0:04:17,,,,Heather,Harper,CC,UN,,,,USA,Santa Clara,USA,6/28/1974,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,20,0:04:18,,,,Keena,Zorovich,US,UN,,,,USA,Louisville,USA,3/22/1973,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,21,0:04:19,,,,Shane,Gould,US,UN,,,,AUS,Munich,FRG,8/30/1972,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,22,0:04:21,,,,Shane,Gould,US,UN,,,,AUS,Santa Clara,USA,7/9/1971,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,23,0:04:22,,,,Karen,Moras,US,UN,,,,AUS,London,GBR,4/30/1971,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,24,0:04:24,,,,Deborah,Meyer,US,UN,,,,USA,Los Angeles,USA,8/20/1970,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,25,0:04:24,,,,Deborah,Meyer,US,UN,,,,USA,Los Angeles,USA,8/25/1968,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,26,0:04:26,,,,Deborah,Meyer,US,UN,,,,USA,Lincoln,USA,8/1/1968,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,27,0:04:29,,,,Deborah,Meyer,US,UN,,,,USA,Philadelphia,USA,8/18/1967,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,28,0:04:32,,,,Deborah,Meyer,US,UN,,,,USA,Winnipeg,CAN,7/27/1967,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,29,0:04:36,,,,Pamela,Kruse,US,UN,,,,USA,Santa Clara,USA,7/7/1967,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,30,0:04:36,,,,Pamela,Kruse,US,UN,,,,USA,Ft. Lauderdale,USA,6/30/1967,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,31,0:04:38,,,,Martha,Randall,US,UN,,,,USA,Monaco,MON,8/26/1965,,N,N,N
World Record Progressions,2,,123,F,400,FR,LCM,32,0:04:39,,,,Martha,Randall,US,UN,,,,USA,Maumee,USA,8/14/1965,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,1,0:07:32,40741689,,Lin,Lin,Zhang,CA,UN,,2009 World Champs ,,CHN,Rome,ITA,7/29/2009,Final,N,Y,N
World Record Progressions,2,,107,M,800,FR,LCM,2,0:07:38,18992866,,,Grant,Hackett,US,UN,,2005 World Champs,,AUS,Montreal,CAN,7/24/2005,Final,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,3,0:07:39,1077765,,,Ian,Thorpe,US,UN,,2001 World Champs,,AUS,Fukuoka,JPN,7/22/2001,Final,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,4,0:07:41,,,,Ian,Thorpe,US,UN,,,,AUS,Hobart,AUS,3/26/2001,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,5,0:07:46,,,,Kieren,Perkins,US,UN,,,,AUS,Victoria,AUS,8/24/1994,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,6,0:07:46,,,,Kieren,Perkins,US,UN,,,,AUS,Sydney,AUS,2/14/1992,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,7,0:07:47,,,,Kieren,Perkins,US,UN,,,,AUS,Edmonton,CAN,8/25/1991,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,8,0:07:50,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,7/4/1986,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,9,0:07:52,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Los Angeles,USA,7/14/1983,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,10,0:07:52,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,2/14/1982,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,11,0:07:56,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Minsk,BLR,3/23/1979,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,12,0:08:01,,,,Bobby,Hackett,US,UN,,,,USA,Long Beach,USA,6/21/1976,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,13,0:08:02,,,,Stephen,Holland,US,UN,,,,AUS,Sydney,AUS,2/29/1976,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,14,0:08:06,,,,Stephen,Holland,US,UN,,,,AUS,Sydney,AUS,2/27/1976,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,15,0:08:09,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Mission Viejo,USA,7/13/1975,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,16,0:08:13,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Long Beach,USA,6/21/1975,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,17,0:08:15,,,,Stephen,Holland,US,UN,,,,AUS,Christchurch,NZL,1/25/1975,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,18,0:08:15,,,,Stephen,Holland,US,UN,,,,AUS,Brisbasne,AUS,1/17/1975,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,19,0:08:15,,,,Stephen,Holland,US,UN,,,,AUS,Christchuch,NZL,1/1/1974,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,20,0:08:16,,,,Stephen,Holland,US,UN,,,,AUS,Belgrade,SRB,9/8/1973,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,21,0:08:17,,,,Stephen,Holland,US,UN,,,,AUS,Brisbane,AUS,8/5/1973,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,22,0:08:23,,,,Brad,Cooper,US,UN,,,,AUS,Sydney,AUS,1/12/1972,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,23,0:08:28,,,,Graham,Windeatt,US,UN,,,,AUS,Sydney,AUS,4/3/1971,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,24,0:08:28,,,Mike,Michael,Burton,MT,UN,,,,USA,Louisville,USA,8/11/1969,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,25,0:08:34,,,Mike,Michael,Burton,MT,UN,,,,USA,Long Beach,USA,9/3/1968,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,26,0:08:42,,,,Francis,Luyce,US,UN,,,,FRA,Dinard,FRA,7/21/1967,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,27,0:08:46,,,,Alain,Mosconi,US,UN,,,,FRA,Monaco,MON,7/5/1967,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,28,0:08:47,,,,John,Bennett,US,UN,,,,AUS,Sydney,AUS,1/16/1967,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,29,0:08:47,,,,Semyon,Belitz-Geyman,US,UN,,,,RUS,Kharkov,URS,8/3/1966,,N,N,N
World Record Progressions,2,,107,M,800,FR,LCM,30,0:08:51,,,,Murray,Rose,US,UN,,,,AUS,Los Altos,USA,8/26/1962,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,1,0:08:04,110533285,,Katie,Kathleen,Ledecky,PV,UN,,2016 Olympic Games,,USA,Rio,BRA,8/12/2016,Final,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,2,0:08:06,103621532,,Katie,Kathleen,Ledecky,PV,NCAP,,2016 ST Arena Pro Swim at Austin,,USA,Austin,USA,1/17/2016,Final,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,3,0:08:07,99520324,,Katie,Kathleen,Ledecky,PV,UN,,2015 World Champs,,USA,Kazan,RUS,8/8/2015,Final,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,4,0:08:11,86791852,,Katie,Kathleen,Ledecky,PV,NCAP,,2014 Woodlands Senior Invite,,USA,Shenandoah,USA,6/22/2014,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,5,0:08:13,77853902,,Katie,Kathleen,Ledecky,PV,UN,,2013 World Champs,,USA,Barcelona,ESP,8/3/2013,Final,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,6,0:08:14,33172998,,,Rebecca,Adlington,US,UN,,2008 Olympic Games,,GBR,Beijing,CHN,8/16/2008,Final,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,7,0:08:16,1078031,,Janet,Janet,Evans,CA,UN,,1989 Pan Pacific Games,,USA,Tokyo,JPN,8/20/1989,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,8,0:08:17,,,Janet,Janet,Evans,CA,TROJ,,,,USA,Orlando,USA,3/22/1988,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,9,0:08:19,,,,Anke,Mohring,US,UN,,,,GDR,Strasbourg,FRA,8/19/1987,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,10,0:08:22,,,Janet,Janet,Evans,CA,TROJ,,,,USA,Clovis,USA,7/27/1987,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,11,0:08:24,,,,Tracey,Wickham,US,UN,,,,AUS,Edmonton,CAN,8/5/1978,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,12,0:08:30,,,,Tracey,Wickham,US,UN,,,,AUS,Brisbane,AUS,2/21/1978,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,13,0:08:31,,,,Michelle,Ford,US,UN,,,,AUS,Sydney,AUS,1/21/1978,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,14,0:08:34,,,,Michelle,Ford,US,UN,,,,AUS,Brisbane,AUS,1/6/1978,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,15,0:08:35,,,,Petra,Thumer,US,UN,,,,GDR,Laipzig,GDR,7/9/1977,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,16,0:08:37,,,,Petra,Thumer,US,UN,,,,GDR,Montreal,CAN,7/25/1976,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,17,0:08:39,,,,Shirley,Babashoff,US,UN,,,,USA,Long Beach,USA,6/21/1976,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,18,0:08:40,,,,Petra,Thumer,US,UN,,,,GDR,Berlin,FRG,6/4/1976,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,19,0:08:43,,,,Jennifer,Turrall,US,UN,,,,AUS,London,GBR,3/31/1975,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,20,0:08:47,,,,Jo Ann,Harshbarger,US,UN,,,,USA,Concord,USA,8/25/1974,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,21,0:08:47,,,,Jo Ann,Harshbarger,US,,,,,USA,Concord,USA,8/25/1974,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,22,0:08:50,,,,Jennifer,Turrall,US,,,,,AUS,Sydney,AUS,1/5/1974,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,23,0:08:52,,,,Novella,Calligaris,US,,,,,ITA,Beograd,YUG,9/9/1973,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,24,0:08:53,,,,Keena,Rothhammer,US,,,,,USA,Munich,FRG,9/3/1972,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,25,0:08:53,,,,Jo Ann,Harshbarger,US,,,,,USA,Chicago,USA,8/6/1972,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,26,0:08:58,,,,Shane,Gould,US,,,,,AUS,Sydney,AUS,12/3/1971,,N,N,N
